"","baseMean","baseVar","allZero","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","dispMAP"
"Abca3",225.946998056257,51001.4953002175,FALSE,0.610114472839123,1.4153724623643,0.610899271159586,11,FALSE,0.610899271159586
"Abca4",9.52642627685866,9350.97973417014,FALSE,10.0725641293824,13.6835239165277,10.0841531011767,12,FALSE,10.0841531011767
"Abca5",36.4510608878617,1792.32101668984,FALSE,1.17622591908742,4.2227468274779,1.17945008003063,14,FALSE,1.17945008003063
"Abca6",57.8828279101304,47281.2176424555,FALSE,4.21493882954939,2.98333612695695,4.21273618012521,11,FALSE,4.21273618012521
"Abca7",46.532002528471,1961.80218435231,FALSE,0.566524237286974,3.49754922422163,0.568964915106506,12,FALSE,0.568964915106506
"Abca8a",40.6536782046885,6307.01524105604,FALSE,3.4493782015214,3.87670626995906,3.45015827301226,9,FALSE,3.45015827301226
"Abca8b",36.6534234693301,8984.52566460191,FALSE,2.66685767275864,4.20426594654483,2.66869041758152,11,FALSE,2.66869041758152
"Abca9",13.8926312341941,298.666146963247,FALSE,1.53379060124718,9.65814493291261,1.5407980542634,11,FALSE,1.5407980542634
"Abcb10",62.6716233837332,22263.7438645144,FALSE,1.35535564998291,2.82226311523548,1.35712334356878,12,FALSE,1.35712334356878
"Abcb11",38.6133606679237,39180.8640453285,FALSE,33.0927212375782,4.03529688775328,32.6267965753549,11,FALSE,32.6267965753549
"Abcb1a",94.8525199079711,181276.693163027,FALSE,6.30824184987101,2.16172862928638,6.29533724974343,13,FALSE,6.29533724974343
"Abcb1b",93.9039518090585,386732.202408509,FALSE,3.15527114762304,2.17472293104152,3.15338064008159,11,FALSE,3.15338064008159
"Abcb4",41.6799507642994,12894.3511431987,FALSE,3.95479908712118,3.80280483865795,3.95435334590666,8,FALSE,3.95435334590666
"Abcb5",3.35131541254286,1968.17636980925,FALSE,67.8475667120177,37.2837747913808,67.0812567103792,9,FALSE,67.0812567103792
"Abcb6",45.3826098406863,1709.21603709151,FALSE,0.557347913019669,3.56396089322479,0.559808575006671,12,FALSE,0.559808575006671
"Abcb7",129.493415859298,4808.8071025536,FALSE,0.291673344357402,1.81760877436446,0.292964288194761,12,FALSE,0.292964288194761
"Abcb8",61.0238405880237,802.871763124549,FALSE,0.206505478812511,2.87483416607176,0.20799764622011,15,FALSE,0.20799764622011
"Abcb9",31.7420152753596,1719.86165990511,FALSE,1.27501373075059,4.71934532739007,1.27837739910313,14,FALSE,1.27837739910313
"Abcc1",155.680690308086,13556.7394803807,FALSE,0.467950083442951,1.6591103171487,0.469368804257583,12,FALSE,0.469368804257583
"Abcc10",30.2537361682989,485.605418424559,FALSE,0.268988208850923,4.90844381209656,0.271239976656078,12,FALSE,0.271239976656078
"Abcc12",2.3469462400984,611.184522349477,FALSE,330,52.8646591435196,330,8,FALSE,330
"Abcc2",137.822986517652,159627.371879494,FALSE,16.32306475338,1.76066182706282,16.1936815860995,11,FALSE,16.1936815860995
"Abcc3",121.767262123625,103224.992249739,FALSE,3.1219461351426,1.87739515908286,3.11933962934956,12,FALSE,3.11933962934956
"Abcc4",24.9626038122138,654.333541417385,FALSE,0.670415325710266,5.76330756205952,0.67391148092612,12,FALSE,0.67391148092612
"Abcc5",154.022501912782,13081.3947870067,FALSE,0.498856563582099,1.66754817343824,0.500160889040485,14,FALSE,0.500160889040485
"Abcc6",35.3502903615204,15769.2138176124,FALSE,6.39500711340478,4.32698116482135,6.38888485398867,10,FALSE,6.38888485398867
"Abcc8",16.4206097320513,1009.06326539821,FALSE,3.78771396092262,8.30602017916443,3.79526243779356,10,FALSE,3.79526243779356
"Abcc9",53.7531215806213,9184.63328431822,FALSE,2.58272222539362,3.14528685844555,2.5839190500868,10,FALSE,2.5839190500868
"Abcd1",71.5643323695647,10482.5354436345,FALSE,0.837258618782833,2.58033647896307,0.839093025792071,13,FALSE,0.839093025792071
"Abcd2",56.9199491802,15220.0157227522,FALSE,2.08994313010402,3.01899556739937,2.09139358703462,13,FALSE,2.09139358703462
"Abcd3",343.414512630001,250865.753667533,FALSE,0.883551490918508,1.23065424230138,0.884345948163806,10,FALSE,0.884345948163806
"Abcd4",36.3995790170656,711.320085385207,FALSE,0.34997827833521,4.2274812276331,0.352166426136495,16,FALSE,0.352166426136495
"Abce1",421.353156940731,45924.1259736317,FALSE,0.255454297233556,1.16493309657317,0.26308025090899,15,FALSE,0.26308025090899
"Abcf1",380.66267819502,25648.1190616443,FALSE,0.103017787031363,1.19588757023956,0.103657224184652,12,FALSE,0.103657224184652
"Abcf2",119.863807514656,2674.92930534762,FALSE,0.127607342499145,1.8933077570243,0.128511304786444,14,FALSE,0.128511304786444
"Abcf3",157.567266652542,2030.17271612782,FALSE,0.0731684385720306,1.64972625641426,0.0722728484413624,15,FALSE,0.0722728484413624
"Abcg1",87.8638798124043,18027.5142941872,FALSE,1.32415595485514,2.26404628973279,1.32552537712913,13,FALSE,1.32552537712913
"Abcg2",151.40750117518,61973.1222182224,FALSE,1.45933616709511,1.68123042040799,1.4594684736892,9,FALSE,1.4594684736892
"Abcg3",34.2200126777162,8043.60711454417,FALSE,3.42569541753584,4.44098755030073,3.42791413094386,10,FALSE,3.42791413094386
"Abcg4",25.5370981956504,2231.16832374513,FALSE,3.50795665473245,5.65334584012952,3.51202789766797,10,FALSE,3.51202789766797
"Abcg5",71.6673619702766,47893.3660750613,FALSE,26.270130264388,2.57788537828961,25.9486005718054,10,FALSE,25.9486005718054
"Abcg8",40.9434502870087,20542.234862491,FALSE,29.7359324743947,3.85546456197908,29.351322298502,10,FALSE,29.351322298502
"Abhd1",45.3465462967056,12458.1157076943,FALSE,1.48526758015741,3.56609911079974,1.48753408352785,12,FALSE,1.48753408352785
"Abhd10",58.704672799231,594.569087346416,FALSE,0.149436268141441,2.95382507970773,0.14844336740196,12,FALSE,0.14844336740196
"Abhd11",171.860314826616,8405.25489873845,FALSE,0.206507564595423,1.58532409716774,0.207518388678416,12,FALSE,0.207518388678416
"Abhd12",241.751989765824,93524.580729609,FALSE,0.679461133241919,1.38006757626413,0.680403090020017,13,FALSE,0.680403090020017
"Abhd12b",2.4818090642386,181.839822418614,FALSE,26.2038903524225,50.0395325244851,26.3726420156852,9,FALSE,26.3726420156852
"Abhd13",97.190794475032,1131.88480963644,FALSE,0.0930908115485013,2.13078019547053,0.0939542880163251,12,FALSE,0.0939542880163251
"Abhd14a",80.2877696176408,3391.3966480539,FALSE,0.423576901653166,2.39508623051905,0.425355799676368,12,FALSE,0.425355799676368
"Abhd14b",199.22632567895,83967.429023273,FALSE,1.11261750723523,1.48780125678953,1.11348206697654,10,FALSE,1.11348206697654
"Abhd15",15.8198197092681,1316.46723119747,FALSE,1.5957904916895,8.58821502544134,1.60131047738688,14,FALSE,1.60131047738688
"Abhd16a",108.303654512755,3612.78445772458,FALSE,0.182976306073388,2.00196272220314,0.18406156874769,12,FALSE,0.18406156874769
"Abhd16b",2.08865153222158,929.083976121127,FALSE,329.699073587055,59.2939570983446,296.538259892018,9,FALSE,296.538259892018
"Abhd2",458.400637500355,450530.55172087,FALSE,1.01316017086495,1.14152940376702,1.01326158050232,9,FALSE,1.01326158050232
"Abhd4",239.000545781131,52489.7508296023,FALSE,0.628473964021752,1.38587801465901,0.629219208346694,11,FALSE,0.629219208346694
"Abhd5",137.975107518064,61465.839649867,FALSE,0.927888587409779,1.75968575035239,0.928993795033799,13,FALSE,0.928993795033799
"Abhd6",53.4554826019786,2670.93572817888,FALSE,0.751662608854899,3.15792580962172,0.754205363312375,12,FALSE,0.754205363312375
"Abhd8",139.995848259158,32234.9958936066,FALSE,1.08855862022421,1.74692101323091,1.08955161539045,13,FALSE,1.08955161539045
"Abi1",209.231207098244,10385.0213034905,FALSE,0.177674289734329,1.45851553482327,0.178583359335908,12,FALSE,0.178583359335908
"Abi2",166.687185146854,36275.8259392731,FALSE,0.95915287789573,1.6073580657052,0.960065294355394,13,FALSE,0.960065294355394
"Abi3",88.8850797851847,32958.83361959,FALSE,2.2282331136684,2.24809158663755,2.22829969915364,8,FALSE,2.22829969915364
"Abi3bp",103.667750361601,47427.6811894623,FALSE,2.78727603741212,2.05234349650379,2.78567225330086,13,FALSE,2.78567225330086
"Abl1",171.884705724407,4839.18652899004,FALSE,0.12568285985274,1.58522335016754,0.126500993917111,11,FALSE,0.126500993917111
"Abl2",44.6781455705228,1360.65434512927,FALSE,0.152129466608018,3.60635363834157,0.153863626747916,12,FALSE,0.153863626747916
"Ablim1",296.512591726424,127266.291895749,FALSE,0.997449489288351,1.28685549811066,0.998113656162091,10,FALSE,0.998113656162091
"Ablim2",57.0698275925542,17212.4195691951,FALSE,2.65596600308765,3.01336586814288,2.65621086722516,9,FALSE,2.65621086722516
"Ablim3",76.9213340460627,19541.8741320012,FALSE,2.56510464826869,2.46159689418371,2.56492160225511,9,FALSE,2.56492160225511
"Abo",2.06187586479172,245.223320031566,FALSE,28.8300861221081,60.0525852879949,29.0689631188003,8,FALSE,29.0689631188003
"Abp1",100.223530656252,145801.47486972,FALSE,14.094710127611,2.09279127279169,14.0098371113186,11,FALSE,14.0098371113186
"Abpa",252.156623610574,20965261.1515886,FALSE,330,1.35924168777338,330,8,TRUE,319.671298369035
"Abpb",576.86345195969,109713071.513204,FALSE,219.587665601604,1.0868679743649,219.587665601604,9,TRUE,195.464001154481
"Abpe",0.0359458923308993,0.322600305446365,FALSE,330,3395.31355105728,330,5,FALSE,330
"Abpg",1.05717015867095,368.810885646842,FALSE,330,116.293015409923,330,7,FALSE,330
"Abph",2.26445188173936,1160.09655762204,FALSE,330,54.7586382597185,330,6,FALSE,330
"Abpz",2.14756199553804,771.767497672689,FALSE,330,57.691457553339,330,9,FALSE,330
"Abr",157.723385061983,42196.0241469247,FALSE,0.890347251587196,1.64895976163239,0.891381088672403,13,FALSE,0.891381088672403
"Abra",12.5460063798127,4420.59785703472,FALSE,10.177554854982,10.6008455452098,10.1786868767313,8,FALSE,10.1786868767313
"Abt1",80.9126262135352,1317.14141458057,FALSE,0.0936381291275683,2.38334991320757,0.0945540451790384,12,FALSE,0.0945540451790384
"Abtb1",66.6351935114252,12180.6036897089,FALSE,0.422604344745506,2.70645763437805,0.424475351418102,12,FALSE,0.424475351418102
"Abtb2",60.7314149604219,6649.00191712601,FALSE,0.878415698775795,2.88446180223075,0.880522417762883,14,FALSE,0.880522417762883
"Acaa1a",241.760479914529,92285.3912856017,FALSE,0.55086917040112,1.38004985163708,0.551902808267435,14,FALSE,0.551902808267435
"Acaa1b",155.178955490571,458893.083808861,FALSE,6.88064987868073,1.66164441769158,6.86232384693808,13,FALSE,6.86232384693808
"Acaa2",814.335935401773,1944976.09912018,FALSE,1.41575493211713,1.02518662798979,1.41503193518833,12,FALSE,1.41503193518833
"Acaca",18.5869519803024,17336.5929440193,FALSE,19.0417396413511,7.43996255665718,18.9532795295911,10,FALSE,18.9532795295911
"Acaca,p1",81.6561459230576,30913.7730525409,FALSE,0.613595033983217,2.36961883991151,0.615286217847863,14,FALSE,0.615286217847863
"Acaca,p2",16.4200063604976,254.985063117549,FALSE,0.759330475080095,8.30629322741991,0.764191588204288,16,FALSE,0.764191588204288
"Acaca,p3",7.76667796132543,141.293582324587,FALSE,2.16781854075776,16.5855574379488,2.18045991316076,10,FALSE,2.18045991316076
"Acaca,p6",3.87171843767463,391.599892372247,FALSE,1.86779343839008,32.3900683109298,1.8838301598654,14,FALSE,1.8838301598654
"Acacb",25.1670341491869,5724.27454648241,FALSE,2.83567831843534,5.72360298287998,2.83956013956012,13,FALSE,2.83956013956012
"Acad10",21.2960949090338,293.062904196184,FALSE,0.434653219951139,6.60485782799395,0.437780305502566,12,FALSE,0.437780305502566
"Acad11",148.467344649535,47832.3498948978,FALSE,1.01012324280955,1.69718955339768,1.01109173254918,13,FALSE,1.01109173254918
"Acad12",9.72890627463801,144.188734197306,FALSE,1.01458914870345,13.4169575991528,1.02136213346214,14,FALSE,1.02136213346214
"Acad8",82.8250293919572,2597.43640860987,FALSE,0.245940276043594,2.34853071742972,0.247316957423096,12,FALSE,0.247316957423096
"Acad9",80.7458502784764,2659.13377019206,FALSE,0.189616932387709,2.38646459762365,0.190840695784825,14,FALSE,0.190840695784825
"Acadl",424.716686506655,427622.682115579,FALSE,1.08544991355181,1.1626397650088,1.08551254032879,9,FALSE,1.08551254032879
"Acadm",242.366487529712,114574.028465028,FALSE,0.937753125378679,1.37878791549486,0.938416833566197,13,FALSE,0.938416833566197
"Acads",143.832897196202,19058.1828268913,FALSE,0.695301599372821,1.72367004040293,0.696252229632128,11,FALSE,0.696252229632128
"Acadsb",185.531377810731,28173.5686012338,FALSE,0.592129672038608,1.53300906621516,0.593266982628394,14,FALSE,0.593266982628394
"Acadvl",264.36013949603,127962.074511129,FALSE,0.806754713957438,1.33690412463361,0.807520627887638,13,FALSE,0.807520627887638
"Acan",56.9121102781125,87639.4475195181,FALSE,6.76233543079942,3.01929082645213,6.75035523706261,11,FALSE,6.75035523706261
"Acap1",48.1008882841107,17569.7767933973,FALSE,6.55757045324457,3.41202214212335,6.5478537382257,11,FALSE,6.5478537382257
"Acap2",192.069358758125,14521.9658657962,FALSE,0.259090951636227,1.51062260898651,0.260173366663549,12,FALSE,0.260173366663549
"Acap3",43.3362952675062,1270.44488835096,FALSE,0.46552014724782,3.69091545870114,0.467849843445134,12,FALSE,0.467849843445134
"Acat1",761.391226759243,1063345.26856706,FALSE,0.6873227134659,1.0356056815297,0.687833426795848,13,FALSE,0.687833426795848
"Acat2",221.137148122099,28809.2666093977,FALSE,0.501210351208895,1.42711820341112,0.502291686214005,14,FALSE,0.502291686214005
"Acat3",48.1036184530028,47300.0235308655,FALSE,7.19135207443506,3.41187817084976,7.17985530318274,11,FALSE,7.17985530318274
"Acbd3",188.213989052265,4126.64968731352,FALSE,0.0990548035185615,1.52363548284714,0.099804341403541,16,FALSE,0.099804341403541
"Acbd4",81.9436228566602,29158.6150492902,FALSE,1.24418128121372,2.36437660908067,1.24561202227463,12,FALSE,1.24561202227463
"Acbd5",92.6944289535503,12152.8709223261,FALSE,0.550327235256525,2.19167777323718,0.551931560928883,14,FALSE,0.551931560928883
"Acbd6",198.475174002727,32440.6589951056,FALSE,0.210655446902586,1.4901191418658,0.211638217455445,12,FALSE,0.211638217455445
"Acbd7",6.53650728387043,2792.65912224418,FALSE,6.29997133355541,19.5422182070014,6.32180457137789,11,FALSE,6.32180457137789
"Accn1",30.151565514903,3792.72597149149,FALSE,4.59452824177724,4.92211022268931,4.59521366201535,9,FALSE,4.59521366201535
"Accn2",27.2212413931468,4231.75806922649,FALSE,5.54169651630372,5.35773747642696,5.54114132224185,8,FALSE,5.54114132224185
"Accn3",4.0518717183131,444.008062911873,FALSE,9.7718031726899,30.9888690597285,9.82735487412611,10,FALSE,9.82735487412611
"Accn4",12.1200491344335,1337.57303263513,FALSE,7.47813725960886,10.9426465228732,7.48803293481365,11,FALSE,7.48803293481365
"Accs",20.1401150657176,136.675666920041,FALSE,0.323555617007004,6.93371363535361,0.326842521571619,12,FALSE,0.326842521571619
"Accsl",0.0980462546338398,2.56603341247605,FALSE,233.111406922313,1245.35032407604,280.953684681528,8,FALSE,280.953684681528
"Acd",137.454073399302,2518.08696630076,FALSE,0.105555409839941,1.76303791222895,0.106354788017307,16,FALSE,0.106354788017307
"Ace",392.103232466707,1432938.19550109,FALSE,4.47374422652472,1.18653516062865,4.464263297643,11,FALSE,4.464263297643
"Ace2",251.102351377972,748064.100830306,FALSE,7.85672240969673,1.36127333726259,7.82845110338777,14,FALSE,7.82845110338777
"Acer1",17.8151140808821,4144.81900078353,FALSE,26.9426110719221,7.72437362286811,26.7129344491322,11,FALSE,26.7129344491322
"Acer2",50.2375413201302,20668.3695585393,FALSE,2.29597922730993,3.30413499565019,2.29826306673141,10,FALSE,2.29826306673141
"Acer3",88.7930907790986,20616.4068258967,FALSE,0.498429533519413,2.24951373551111,0.500003661583514,14,FALSE,0.500003661583514
"Ache",76.5250639874273,19833.5269795534,FALSE,2.55894124433742,2.46981095521593,2.5586781739613,8,FALSE,2.5586781739613
"Acin1",517.696538732458,29860.3197060365,FALSE,0.102957342499148,1.1110419345201,0.103541502440791,12,FALSE,0.103541502440791
"Acly",381.145953363789,316145.178936112,FALSE,0.565424510171142,1.1954811455858,0.566043017219106,11,FALSE,0.566043017219106
"Acmsd",14.3465307764344,7963.29915925195,FALSE,71.3779957713155,9.38027246532535,69.3460892474242,9,FALSE,69.3460892474242
"Acn9",26.3160063168201,162.888273090294,FALSE,0.144139761368285,5.51192549954322,0.146204795394765,34,FALSE,0.146204795394765
"Acnat1",9.68790772637923,1111.17131705587,FALSE,11.6992439824162,13.4700327993365,11.7788057379962,11,FALSE,11.7788057379962
"Acnat2",3.87906863611552,487.300469053809,FALSE,46.1401325346072,32.3303530947462,45.922432699657,10,FALSE,45.922432699657
"Aco1",191.484283021345,23433.9493813505,FALSE,0.417184040954776,1.51256366489243,0.418308801371277,14,FALSE,0.418308801371277
"Aco2",199.087430583259,33834.7162022756,FALSE,0.470415971016828,1.48822853772873,0.471534414540932,14,FALSE,0.471534414540932
"Acot1",139.964311427434,33431.0566618698,FALSE,1.24011738820981,1.74711739572339,1.24093723955972,13,FALSE,1.24093723955972
"Acot10",0.740905916814607,49.9870984020982,FALSE,11.5743045377643,165.560377348176,11.8911861829094,14,FALSE,11.8911861829094
"Acot11",36.2447218257466,2333.10229820439,FALSE,1.36166205582413,4.24180335137373,1.36469275946965,14,FALSE,1.36469275946965
"Acot12",44.4767522230269,20783.7916382709,FALSE,14.1027186705871,3.61871977639019,14.0332078732986,13,FALSE,14.0332078732986
"Acot13",315.482893583614,145768.762228504,FALSE,0.637560252958303,1.26211135262994,0.638418374817581,13,FALSE,0.638418374817581
"Acot2",67.7611563033956,5586.89640580613,FALSE,0.59112405886643,2.67603080193339,0.593012247654254,14,FALSE,0.593012247654254
"Acot3",1.9620382272245,100.273106825636,FALSE,24.1140597636909,63.0637983901865,24.3571192282425,9,FALSE,24.3571192282425
"Acot4",23.3262576449789,3200.93420919056,FALSE,6.47145307261882,6.10619960463194,6.47052333721213,9,FALSE,6.47052333721213
"Acot6",23.5519355866519,627.121467822155,FALSE,0.618516118940151,6.05607688652959,0.622081944073273,11,FALSE,0.622081944073273
"Acot7",54.8733435911122,24424.3941925682,FALSE,1.20093407068554,3.09894684418205,1.20310445784901,13,FALSE,1.20310445784901
"Acot8",78.2958451672258,3389.70421535633,FALSE,0.307412033234999,2.43374979835933,0.308940425676979,12,FALSE,0.308940425676979
"Acot9",40.9292051293722,963.890067436977,FALSE,0.43670589252337,3.85650177195848,0.43903257419242,12,FALSE,0.43903257419242
"Acox1",956.167898117204,3989208.3350345,FALSE,1.42919813523181,1.00296102618061,1.42829827066917,12,FALSE,1.42829827066917
"Acox2",42.2189047095551,19196.9380812666,FALSE,8.11115100790684,3.76543384278159,8.094406931609,10,FALSE,8.094406931609
"Acox3",108.136188837636,10848.3016101232,FALSE,0.463562855926976,2.00370745453586,0.465007192841582,14,FALSE,0.465007192841582
"Acoxl",2.97303816007628,411.077678017283,FALSE,72.8358320038074,41.9162341070376,72.0735803021976,8,FALSE,72.0735803021976
"Acp1,p1",15.4993934132034,315.03261331211,FALSE,0.645158254593847,8.74766670320205,0.649435560800284,14,FALSE,0.649435560800284
"Acp2",192.764403596061,20276.1912767845,FALSE,0.295414207710854,1.50833203105572,0.296559926380243,12,FALSE,0.296559926380243
"Acp5",181.301865242307,282806.93496945,FALSE,3.28544303349287,1.54835127375008,3.2813346652252,12,FALSE,3.2813346652252
"Acp6",52.5953335978313,1909.83352629542,FALSE,0.414299698860343,3.19525524295493,0.416345386981009,12,FALSE,0.416345386981009
"Acpl2",45.0665610412374,1393.27634584516,FALSE,0.513494969595848,3.58281593216906,0.515870682712519,12,FALSE,0.515870682712519
"Acpp",56.4495176943173,37212.8360520089,FALSE,3.62055851837209,3.03685998314652,3.61869605908022,10,FALSE,3.61869605908022
"Acr",20.0018410923782,55207.6847831107,FALSE,240.975784380431,6.97559546999464,240.975784380431,12,TRUE,213.517312791228
"Acrbp",44.91902453477,176149.504623958,FALSE,8.70172560755437,3.59170859723449,8.68195224719605,10,FALSE,8.68195224719605
"Acrv1",13.8716951870721,29971.0426853205,FALSE,330,9.67140048489847,330,8,TRUE,330
"Acsbg1",155.54937684375,104261.704814397,FALSE,6.95444200305925,1.6597719596734,6.93073876387354,12,FALSE,6.93073876387354
"Acsbg2",14.1336618273466,39337.6122055172,FALSE,330,9.50836620388343,330,10,TRUE,330
"Acsf2",109.665952798618,24137.3602379434,FALSE,0.90651887292661,1.98796767209156,0.907881664476513,13,FALSE,0.907881664476513
"Acsf3",44.4144983434733,631.789623945929,FALSE,0.182417498259772,3.62256503690561,0.184109674668068,12,FALSE,0.184109674668068
"Acsl1",586.582139114733,2331673.41668681,FALSE,1.9307533774902,1.08336349975188,1.92896893451174,11,FALSE,1.92896893451174
"Acsl3",428.320942434403,150521.788238022,FALSE,0.583611038011456,1.16022227792103,0.584196681204149,11,FALSE,0.584196681204149
"Acsl4",211.20039502085,66398.4828775102,FALSE,0.841235389290213,1.45307823662096,0.842104475449898,13,FALSE,0.842104475449898
"Acsl5",27.786660781362,336.185895417419,FALSE,0.39952336313005,5.26652723913932,0.402323519400362,13,FALSE,0.402323519400362
"Acsl6",58.2010193413961,21179.3868240239,FALSE,5.7477453754954,2.97181154120779,5.74078910997596,11,FALSE,5.74078910997596
"Acsm1",67.1179341758641,85372.8515217599,FALSE,21.7317155856184,2.69328754218852,21.5268425758046,13,FALSE,21.5268425758046
"Acsm2",44.9721055618153,168721.185866903,FALSE,116.522354827336,3.58850245374845,116.522354827336,11,TRUE,109.644104378062
"Acsm3",35.8031781667156,18833.2757515676,FALSE,7.54367229299625,4.28332020921102,7.53195995132557,9,FALSE,7.53195995132557
"Acsm5",19.9998546390202,7089.87733139711,FALSE,13.3293421972916,6.97620136690196,13.3034745191142,10,FALSE,13.3034745191142
"Acss1",55.8613556841792,5632.0232168794,FALSE,1.17910586300096,3.05961842044255,1.18139895919323,14,FALSE,1.18139895919323
"Acss2",119.159764390278,22035.3355304043,FALSE,0.739036202647263,1.89932224598255,0.740390403333201,13,FALSE,0.740390403333201
"Acss3",25.5561485628028,2357.99562669639,FALSE,2.3227102937309,5.64978417097729,2.32706791403188,14,FALSE,2.32706791403188
"Acta1",3396.5220813975,648721035.387462,FALSE,7.75229205627242,0.911275361712494,7.72488565164397,13,FALSE,7.72488565164397
"Acta2",2863.6159695422,31650096.9214151,FALSE,3.85915503222636,0.917960627193806,3.75161111847757,12,FALSE,3.75161111847757
"Actb",17436.0138761381,214829833.724008,FALSE,0.437570311246909,0.882349459458005,0.438056572934376,11,FALSE,0.438056572934376
"Actbl2",0.908887393299198,90.3840596424387,FALSE,330,135.123126268558,317.162313129043,9,FALSE,317.162313129043
"Actc1",4714.72341393315,368538474.604384,FALSE,10.6112397493208,0.901231325750442,10.5627470969157,13,FALSE,10.5627470969157
"Actg1,p1",12.1994217773205,5074.68307776459,FALSE,1.79843024163058,10.8771460569154,1.80524939724168,14,FALSE,1.80524939724168
"Actg1,p2",11.9185928514837,900.606074646385,FALSE,0.527799166523668,11.1128108917063,0.533193558011189,11,FALSE,0.533193558011189
"Actg1,p5",0.655324324828387,2.36549283947305,FALSE,2.62915699660407,187.06729560589,2.75781199081967,19,FALSE,2.75781199081967
"Actg2",957.086252208345,15291016.8695442,FALSE,6.98454199293503,1.00283858088514,6.96125738393909,12,FALSE,6.96125738393909
"Actl6a",122.451810115935,4216.19345364515,FALSE,0.245080456253913,1.87179338840786,0.246290139795837,12,FALSE,0.246290139795837
"Actl6b",38.2032832998825,8368.80678616975,FALSE,10.4284127741939,4.0692160163264,10.3956925541248,12,FALSE,10.3956925541248
"Actl7a",14.5942590211762,41310.6411200347,FALSE,330,9.23590685323424,330,12,TRUE,330
"Actl7b",15.8933848055708,39911.2715280663,FALSE,330,8.55251479209029,330,8,TRUE,330
"Actl9",18.812344600018,76556.5940184171,FALSE,330,7.36131128220644,330,9,TRUE,330
"Actn1",421.978363698046,202021.895724624,FALSE,0.770621306059765,1.16450405003451,0.771231370570177,13,FALSE,0.771231370570177
"Actn2",575.981869224237,3979303.01043804,FALSE,5.43056604156685,1.0871917158946,5.41615680880077,13,FALSE,5.41615680880077
"Actn3",212.707543087952,5292270.80718695,FALSE,9.33704634843949,1.44898473017314,9.29590854623448,12,FALSE,9.29590854623448
"Actn4",504.504246401946,175828.607979326,FALSE,0.370802136717285,1.11720500812165,0.371653890387807,14,FALSE,0.371653890387807
"Actr10",260.142608483077,22139.0387971589,FALSE,0.147798517380382,1.34438699113181,0.148610353687793,12,FALSE,0.148610353687793
"Actr1a",364.366089051938,30993.0280654117,FALSE,0.164794538444138,1.21022382275506,0.165587748329268,12,FALSE,0.165587748329268
"Actr1b",247.090730992113,15642.4227890568,FALSE,0.179735586447182,1.36916247922498,0.180615971421617,12,FALSE,0.180615971421617
"Actr2",288.817694679243,50225.0371459232,FALSE,0.311979107926071,1.29781909479523,0.31303607824398,12,FALSE,0.31303607824398
"Actr3",821.96711093163,940701.007142185,FALSE,0.559665436297656,1.02379555288669,0.560333033306506,14,FALSE,0.560333033306506
"Actr3b",43.8564542662435,9043.678579652,FALSE,2.68569451228479,3.65752149327541,2.68789266923303,10,FALSE,2.68789266923303
"Actr5",45.6488383110556,515.8498172408,FALSE,0.166594505793467,3.54828066155998,0.168077979486849,12,FALSE,0.168077979486849
"Actr6",48.9533705809778,703.613925535422,FALSE,0.277608576048458,3.36784812979749,0.27958028413069,14,FALSE,0.27958028413069
"Actr8",146.952948124401,3226.7286300151,FALSE,0.108119202181465,1.7056588537603,0.108936554646552,16,FALSE,0.108936554646552
"Actrt1",0.752152209558622,107.84000288717,FALSE,330,163.097982120929,330,5,FALSE,330
"Actrt2",9.01735120479266,16914.4049111197,FALSE,330,14.4066100130962,330,10,FALSE,330
"Acvr1",47.410764126614,2418.22555787137,FALSE,0.711139976559065,3.44894661920858,0.713886763463301,12,FALSE,0.713886763463301
"Acvr1b",108.07990815438,4913.65215506608,FALSE,0.361868079737162,2.00429502574909,0.363324768094324,12,FALSE,0.363324768094324
"Acvr1c",6.27396831400547,264.343535853548,FALSE,2.88727374433141,20.323347422904,2.90413859774099,11,FALSE,2.90413859774099
"Acvr2a",65.8870796527704,2390.19455738447,FALSE,0.421652383472681,2.72724890127745,0.423558963533867,12,FALSE,0.423558963533867
"Acvr2b",27.4021533250931,913.279147112314,FALSE,0.854739959830793,5.32814428742212,0.858483911355536,12,FALSE,0.858483911355536
"Acvrl1",24.5499030865302,2082.35710845133,FALSE,1.96212088357277,5.845477458908,1.96719589266181,12,FALSE,1.96719589266181
"Acy1",77.3532896248592,25895.0940762472,FALSE,1.16506251819271,2.45273899634163,1.16666096448199,13,FALSE,1.16666096448199
"Acy3",48.9550026334281,14354.9471980375,FALSE,2.37201036280716,3.36776503542562,2.37357766410257,13,FALSE,2.37357766410257
"Acyp1",125.790727149022,61162.4798215221,FALSE,0.570853375275649,1.84534440611061,0.572228469330977,14,FALSE,0.572228469330977
"Acyp2",101.645458393106,16936.0047738353,FALSE,1.12392379089641,2.07576039531855,1.12519923153919,13,FALSE,1.12519923153919
"Ada",398.645902592964,6764051.23464121,FALSE,5.52334389196831,1.18142794173145,5.51049444783824,12,FALSE,5.51049444783824
"Adad1",13.7152299146287,20099.0047467858,FALSE,19.065161470323,9.7717470489555,18.9992064774939,9,FALSE,18.9992064774939
"Adal",37.7361631387625,278.795086360297,FALSE,0.14699286972407,4.10875152742329,0.148833030784324,10,FALSE,0.148833030784324
